Dean's Roundtable  4:00 p.m. - Room 160; and 5:30 p.m. Room 260,3/3/2005,1:00 AM,3/3/2005,1:00 AM,FALSE,FALSE,
Deans' Roundtable  4:00 p.m. (Room 324) and 5:30 p.m. (Room 160) ,4/5/2005,1:00 AM,4/5/2005,1:00 AM,FALSE,FALSE,
Deans' Roundtable - 5:30 p.m. Room 240,2/2/2005,1:00 AM,2/2/2005,1:00 AM,FALSE,FALSE,
Deans' Roundtable - Evening Students Faculty Lounge,11/4/2004,5:30 PM,11/4/2004,6:30 PM,FALSE,FALSE,
Deans' Roundtdable - Day Students Room 140,11/1/2004,4:00 PM,11/1/2004,5:00 PM,FALSE,FALSE,
Development Meeting (Room 322),1/25/2005,11:00 AM,1/25/2005,1:00 PM,FALSE,FALSE,FACULTY & STAFF
Diaz Office Hours Rm 426,10/20/2004,4:00 PM,10/20/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,10/21/2004,4:00 PM,10/21/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,10/27/2004,4:00 PM,10/27/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,10/28/2004,4:00 PM,10/28/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,11/3/2004,4:00 PM,11/3/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,11/4/2004,4:00 PM,11/4/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,11/10/2004,4:00 PM,11/10/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,11/11/2004,4:00 PM,11/11/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,11/17/2004,4:00 PM,11/17/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm 426,11/18/2004,4:00 PM,11/18/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm. 426,10/19/2004,4:00 PM,10/19/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm. 426,10/26/2004,4:00 PM,10/26/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm. 426,11/2/2004,4:00 PM,11/2/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm. 426,11/9/2004,4:00 PM,11/9/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm. 426,11/16/2004,4:00 PM,11/16/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Diaz Office Hours Rm. 426,11/23/2004,4:00 PM,11/23/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Discover Loyola,3/19/2005,9:00 AM,3/19/2005,3:00 PM,FALSE,FALSE,
Discover Loyola,4/1/2005,9:00 AM,4/1/2005,3:00 PM,FALSE,FALSE,
Discover Loyola,4/25/2005,9:00 AM,4/25/2005,3:00 PM,FALSE,FALSE,
Diversity Reception - Rubloff Auditorium,9/1/2005,5:00 PM,9/1/2005,7:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Dr. Frank Wu - Open Discussion Faculty Lounge,2/7/2005,1:00 PM,2/7/2005,3:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Dr. Martin Luther King Jr./Norman C. Amaker Celebration - Kasbeer Hall - Guest Speaker Christopher Benson ,1/18/2006,5:00 PM,1/18/2006,7:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
EASTER,3/27/2005,1:00 AM,3/27/2005,1:00 AM,FALSE,FALSE,
Engelking Office Hours Rm 230,10/19/2004,2:00 PM,10/19/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Engelking Office Hours Rm 230,10/26/2004,2:00 PM,10/26/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Engelking Office Hours Rm 230,11/2/2004,2:00 PM,11/2/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Engelking Office Hours Rm 230,11/9/2004,2:00 PM,11/9/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Engelking Office Hours Rm 230,11/16/2004,2:00 PM,11/16/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Engelking Office Hours Rm 230,11/23/2004,2:00 PM,11/23/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
EXAMS BEGIN,5/8/2006,1:00 AM,5/8/2006,1:00 AM,FALSE,FALSE,
EXAMS END,5/19/2006,1:00 AM,5/19/2006,1:00 AM,FALSE,FALSE,
Faculty Academic Policies Committee (5th Floor Conf.),10/28/2004,11:00 AM,10/28/2004,12:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Candidate Luncheon 5th Floor Conf Room,10/28/2004,1:00 PM,10/28/2004,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Candidate Presentation Room 240,10/28/2004,12:00 PM,10/28/2004,1:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Committee Meeting,11/5/2004,1:00 PM,11/5/2004,3:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Committee Meeting (5th Floor Conf.),10/29/2004,1:00 PM,10/29/2004,3:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,1/24/2006,12:00 PM,1/24/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,2/7/2006,12:00 PM,2/7/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,2/21/2006,12:00 PM,2/21/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,3/7/2006,12:00 PM,3/7/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,3/21/2006,12:00 PM,3/21/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,4/4/2006,12:00 PM,4/4/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,4/18/2006,12:00 PM,4/18/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting - Rubloff Reception,5/2/2006,12:00 PM,5/2/2006,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Meeting (Room 140),12/2/2004,2:00 PM,12/2/2004,4:00 PM,FALSE,FALSE,FACULTY & STAFF
Faculty Recruiting (5th Floor Conf.),11/1/2004,12:00 PM,11/1/2004,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Faith Based Group - 508 Law Library,9/23/2005,2:00 PM,9/23/2005,3:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Faith Based Group (Room 332),12/10/2004,2:00 PM,12/10/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Faith Based Group (Room 332),1/28/2005,2:00 PM,1/28/2005,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Faith-Based Group (Rm 332),11/12/2004,2:00 PM,11/12/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Famous Trials (Rm 110) ,3/14/2005,5:00 PM,3/14/2005,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Famous Trials (Rm 110) ,3/16/2005,5:00 PM,3/16/2005,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Famous Trials Reception (Faculty Lounge),3/14/2005,7:00 PM,3/14/2005,9:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Famous Trials Reception (Faculty Lounge),3/16/2005,6:00 PM,3/16/2005,9:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Fed. Tax Review (Rm 260),12/7/2004,10:00 AM,12/7/2004,12:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
"Federal Bar Association ""Taxes and the Undocumented"" - Rubloff Auditorium",1/27/2005,3:00 PM,1/27/2005,7:00 PM,FALSE,FALSE,
Federalist Society Meeting (Rm 110),11/2/2004,5:00 PM,11/2/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Finals,12/7/2004,1:00 AM,12/7/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/8/2004,1:00 AM,12/8/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/9/2004,1:00 AM,12/9/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/10/2004,1:00 AM,12/10/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/11/2004,1:00 AM,12/11/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/13/2004,1:00 AM,12/13/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/14/2004,1:00 AM,12/14/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/15/2004,1:00 AM,12/15/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/16/2004,1:00 AM,12/16/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Finals,12/17/2004,1:00 AM,12/17/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/9/2005,1:00 AM,5/9/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/10/2005,1:00 AM,5/10/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/11/2005,1:00 AM,5/11/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/12/2005,1:00 AM,5/12/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/13/2005,1:00 AM,5/13/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/14/2005,1:00 AM,5/14/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/15/2005,1:00 AM,5/15/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/16/2005,1:00 AM,5/16/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/17/2005,1:00 AM,5/17/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,5/18/2005,1:00 AM,5/18/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/5/2005,1:00 AM,12/5/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/6/2005,1:00 AM,12/6/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/7/2005,1:00 AM,12/7/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/8/2005,1:00 AM,12/8/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/9/2005,1:00 AM,12/9/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/10/2005,1:00 AM,12/10/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/11/2005,1:00 AM,12/11/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/12/2005,1:00 AM,12/12/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/13/2005,1:00 AM,12/13/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/14/2005,1:00 AM,12/14/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/15/2005,1:00 AM,12/15/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/16/2005,1:00 AM,12/16/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FINALS,12/17/2005,1:00 AM,12/17/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FIRST DAY OF ALL OTHER CLASSES - SECOND SEMESTER,1/17/2006,1:00 AM,1/17/2006,1:00 AM,FALSE,FALSE,
First Day of Saturday Classes,1/14/2006,1:00 AM,1/14/2006,1:00 AM,FALSE,FALSE,
First Year Career Resources Orientation (Mandatory for 1Ls) - Rubloff Auditorium,10/26/2004,12:00 PM,10/26/2004,2:00 PM,FALSE,FALSE,
First Year Career Resources Orientation (Mandatory for 1Ls) - Rubloff Auditorium,10/27/2004,5:00 PM,10/27/2004,7:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
First Year Dinner PT/EVENING SECTION - Kasbeer Hall,9/20/2005,5:30 PM,9/20/2005,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Dinner SECTION 1 - Kasbeer Hall,9/8/2005,5:30 PM,9/8/2005,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Dinner SECTION 2 - Kasbeer Hall,9/27/2005,5:30 PM,9/27/2005,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Dinner SECTION 3 - Kasbeer Hall,9/15/2005,5:30 PM,9/15/2005,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Orientation - Locker Assignments/photos,8/10/2005,9:00 AM,8/10/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Orientation - Locker Assignments/photos,8/11/2005,9:00 AM,8/11/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Orientation - Locker Assignments/photos,8/12/2005,9:00 AM,8/12/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Orientation - Locker Assignments/Photos,8/15/2005,9:00 AM,8/15/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
First Year Public Service Job Search - Room 110,11/9/2004,12:00 PM,11/9/2004,1:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
First Year Public Service Job Search - Rubloff Auditorium,11/8/2005,12:00 PM,11/8/2005,1:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Fr. Overbeck Course Review (Rm 354),12/8/2004,12:30 PM,12/8/2004,2:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
Friday Classes,12/2/2004,1:00 AM,12/2/2004,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
FRIDAY CLASSES,5/4/2005,1:00 AM,5/4/2005,1:00 AM,FALSE,FALSE,ACADEMIC CALENDAR
Frischmann Review (Rm 260),12/3/2004,10:00 AM,12/3/2004,12:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
Frye Office Hours Rm 230,10/19/2004,1:00 PM,10/19/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,10/21/2004,1:00 PM,10/21/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,10/26/2004,1:00 PM,10/26/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,10/28/2004,1:00 PM,10/28/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,11/2/2004,1:00 PM,11/2/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,11/4/2004,1:00 PM,11/4/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,11/9/2004,1:00 PM,11/9/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,11/11/2004,1:00 PM,11/11/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,11/16/2004,1:00 PM,11/16/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,11/18/2004,1:00 PM,11/18/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Frye Office Hours Rm 230,11/23/2004,1:00 PM,11/23/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Geraghty ConLaw I Intro/Overview Session w/Tutor (Rm 110),1/20/2005,1:00 PM,1/20/2005,2:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
Good Bye McGuire Hall (Dean Jean's Office),4/28/2005,5:00 PM,4/28/2005,9:00 PM,FALSE,FALSE,FACULTY & STAFF
GOOD FRIDAY- NO CLASSES- BUILDING CLOSED,4/14/2006,1:00 AM,4/14/2006,1:00 AM,FALSE,FALSE,
Graduation - Lake Shore Campus,5/21/2005,4:00 PM,5/21/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
Grogan / Lunch (5th Fl. Conference Room),12/3/2004,11:00 AM,12/3/2004,1:00 PM,FALSE,FALSE,FACULTY & STAFF
Grogan / Provena (Room 324),12/3/2004,1:00 PM,12/3/2004,3:00 PM,FALSE,FALSE,
Gruszka's Office Hours (Rm 322),10/18/2004,3:00 PM,10/18/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Gruszka's Office Hours (Rm 322),10/25/2004,3:00 PM,10/25/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Gruszka's Office Hours (Rm 322),11/1/2004,3:00 PM,11/1/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Gruszka's Office Hours (Rm 322),11/8/2004,3:00 PM,11/8/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Gruszka's Office Hours (Rm 322),11/15/2004,3:00 PM,11/15/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Gruszka's Office Hours (Rm 322),11/22/2004,3:00 PM,11/22/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Half Baked Ideas - Faculty Lounge,11/17/2005,12:00 PM,11/17/2005,2:00 PM,FALSE,FALSE,FACULTY & STAFF
Half-Baked Ideas Workshop - 13th Floor Faculty Lounge,9/27/2005,12:00 PM,9/27/2005,1:00 PM,FALSE,FALSE,FACULTY & STAFF
Half-baked Ideas Workshop - 13th Floor Faculty Lounge,10/25/2005,12:00 PM,10/25/2005,1:00 PM,FALSE,FALSE,FACULTY & STAFF
Hawke Office Hours Rm 320,10/19/2004,2:00 PM,10/19/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke Office Hours Rm 320,10/26/2004,2:00 PM,10/26/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke Office Hours Rm 320,11/2/2004,2:00 PM,11/2/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke Office Hours Rm 320,11/9/2004,2:00 PM,11/9/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke Office Hours Rm 320,11/16/2004,2:00 PM,11/16/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke Office Hours Rm 320,11/23/2004,2:00 PM,11/23/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke's Office Hours (Rm 320),10/18/2004,3:00 PM,10/18/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke's Office Hours (Rm 320),10/25/2004,3:00 PM,10/25/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke's Office Hours (Rm 320),11/1/2004,3:00 PM,11/1/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke's Office Hours (Rm 320),11/8/2004,3:00 PM,11/8/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke's Office Hours (Rm 320),11/15/2004,3:00 PM,11/15/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hawke's Office Hours (Rm 320),11/22/2004,3:00 PM,11/22/2004,4:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Health Law Society Intro to Health Law Panel (Rm 240),11/18/2004,5:00 PM,11/18/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Health Law Society Meeting (Rm 240),11/1/2004,5:00 PM,11/1/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Herring's Office Hours (Rm 322),10/18/2004,1:00 PM,10/18/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Herring's Office Hours (Rm 322),10/25/2004,1:00 PM,10/25/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Herring's Office Hours (Rm 322),11/1/2004,1:00 PM,11/1/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Herring's Office Hours (Rm 322),11/8/2004,1:00 PM,11/8/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Herring's Office Hours (Rm 322),11/15/2004,1:00 PM,11/15/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Herring's Office Hours (Rm 322),11/22/2004,1:00 PM,11/22/2004,3:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hinner Office Hours Rm 320,10/20/2004,12:00 PM,10/20/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hinner Office Hours Rm 320,10/27/2004,12:00 PM,10/27/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hinner Office Hours Rm 320,11/3/2004,12:00 PM,11/3/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hinner Office Hours Rm 320,11/10/2004,12:00 PM,11/10/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Hinner Office Hours Rm 320,11/17/2004,12:00 PM,11/17/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
HL Moot Ct (Rm 160),11/1/2004,6:00 PM,11/1/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
HL Moot Ct (Rm 160),11/8/2004,6:00 PM,11/8/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
HL Moot Ct (Rm 230),11/3/2004,7:00 PM,11/3/2004,9:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
HL Moot Ct (Rm 230),11/6/2004,11:00 AM,11/6/2004,1:30 PM,FALSE,FALSE,STUDENT ACTIVITIES
HL Moot Ct (Rm 230),11/7/2004,11:00 AM,11/7/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
HL Moot Ct (Rm 240),11/5/2004,5:30 PM,11/5/2004,7:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
How to Write a Legal Resume and Cover Letter - Room 110,11/16/2004,12:00 PM,11/16/2004,1:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
How to Write a Legal Resume and Cover Letter (Rm 110) ,11/17/2004,5:00 PM,11/17/2004,6:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Howlett Adv. Evidence Review(Room 140),12/3/2004,5:00 PM,12/3/2004,7:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
HR 677 Presentation (Rm 354),11/13/2004,11:00 AM,11/13/2004,5:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
HUNGER WEEK,10/24/2005,1:00 AM,10/24/2005,1:00 AM,FALSE,FALSE,
HUNGER WEEK,10/25/2005,1:00 AM,10/25/2005,1:00 AM,FALSE,FALSE,
HUNGER WEEK,10/26/2005,1:00 AM,10/26/2005,1:00 AM,FALSE,FALSE,
HUNGER WEEK,10/27/2005,1:00 AM,10/27/2005,1:00 AM,FALSE,FALSE,
HUNGER WEEK,10/28/2005,1:00 AM,10/28/2005,1:00 AM,FALSE,FALSE,
HUNGER WEEK,10/29/2005,1:00 AM,10/29/2005,1:00 AM,FALSE,FALSE,
IBT Review / Moses (Room 324),12/11/2004,1:00 PM,12/11/2004,2:00 PM,FALSE,FALSE,ACADEMIC CALENDAR
ILS Speaker on the Ukraine Elections (Room 110),2/23/2005,5:00 PM,2/23/2005,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Immigration Law Seminar - Kasbeer Hall,11/10/2004,4:00 PM,11/10/2004,6:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
Income Tax Review (Rm 110),12/6/2004,4:00 PM,12/6/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Income Tax Review (Rm 110),12/6/2004,6:00 PM,12/6/2004,8:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Institute for Health Law Colloquium,11/10/2005,7:30 AM,11/10/2005,2:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
International Law Review Conference,2/24/2005,1:00 AM,2/24/2005,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
International Law Review Conference,2/25/2005,1:00 AM,2/25/2005,1:00 AM,FALSE,FALSE,
International Law Review Symposium,2/16/2006,5:00 PM,2/16/2006,1:00 AM,FALSE,FALSE,PROGRAMS/EVENTS
International Law Review Symposium ,2/17/2006,9:00 AM,2/17/2006,3:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
International Law Society Meeting (Rm 140),11/8/2004,1:00 PM,11/8/2004,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Intraschool Moot Court Competition - Rubloff,2/1/2005,5:00 PM,2/1/2005,10:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Intraschool Moot Court Competition Information Mtg. (Rm 110),11/17/2004,12:00 PM,11/17/2004,1:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Intraschool Moot Court Competition--No Other Reservations,1/28/2005,4:30 PM,1/28/2005,9:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
Intra-School Moot Court Competition--Semi Final Round (Rooms 160 and 260),2/1/2005,5:00 PM,2/1/2005,6:30 PM,FALSE,FALSE,STUDENT ACTIVITIES
IP Brown Bag Lunch - Room 324,4/22/2005,12:00 PM,4/22/2005,1:00 PM,FALSE,FALSE,PROGRAMS/EVENTS
IP Colloquium Reception - Faculty Lounge,1/18/2005,4:00 PM,1/18/2005,5:30 PM,FALSE,FALSE,PROGRAMS/EVENTS
IP Pre Presentation Sessions (Room 110),2/8/2005,4:15 PM,2/8/2005,5:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
IP Pre Presentation Sessions (Room 110),2/22/2005,4:15 PM,2/22/2005,5:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
IP Pre Presentation Sessions (Room 110),3/22/2005,4:15 PM,3/22/2005,5:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
IP Pre Presentation Sessions (Room 110),4/5/2005,4:15 PM,4/5/2005,5:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
IP Pre Presentation Sessions (Room 110),4/19/2005,4:15 PM,4/19/2005,5:30 PM,FALSE,FALSE,ACADEMIC CALENDAR
IPLS (Room 322),11/15/2004,5:00 PM,11/15/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
IPLS General Meeting (Room 140),2/3/2005,1:00 PM,2/3/2005,2:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
IPLS Meeting (Room 260),11/22/2004,5:00 PM,11/22/2004,6:00 PM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim Office Hours Rm 426,10/20/2004,10:00 AM,10/20/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim Office Hours Rm 426,10/27/2004,10:00 AM,10/27/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim Office Hours Rm 426,11/3/2004,10:00 AM,11/3/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim Office Hours Rm 426,11/10/2004,10:00 AM,11/10/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim Office Hours Rm 426,11/17/2004,10:00 AM,11/17/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
J. Kim's Office Hours (Rm 426),10/18/2004,10:00 AM,10/18/2004,11:00 AM,FALSE,FALSE,STUDENT ACTIVITIES
